task,seed,epoch,train_acc,test_acc,status
addition,7,916,0.6345551378446115,0.10728269381362568,failed-to-learn
addition,7,917,0.6340852130325815,0.1110415035238841,failed-to-learn
addition,7,918,0.6336152882205514,0.10665622552858262,failed-to-learn
addition,7,919,0.6472431077694235,0.10837901331245106,failed-to-learn
addition,7,920,0.6361215538847118,0.11072826938136257,failed-to-learn
addition,7,921,0.6339285714285714,0.11401722787783869,failed-to-learn
addition,7,922,0.6400375939849624,0.11260767423649178,failed-to-learn
addition,7,923,0.6459899749373433,0.10618637431480031,failed-to-learn
addition,7,924,0.6447368421052632,0.10900548159749412,failed-to-learn
addition,7,925,0.6389411027568922,0.10853563038371182,failed-to-learn
addition,7,926,0.6350250626566416,0.11166797180892718,failed-to-learn
addition,7,927,0.6320488721804511,0.11229444009397024,failed-to-learn
addition,7,928,0.6361215538847118,0.10837901331245106,failed-to-learn
addition,7,929,0.6405075187969925,0.10790916209866876,failed-to-learn
addition,7,930,0.6417606516290727,0.10822239624119029,failed-to-learn
addition,7,931,0.6286027568922306,0.11527016444792483,failed-to-learn
addition,7,932,0.6345551378446115,0.10853563038371182,failed-to-learn
addition,7,933,0.6414473684210527,0.11417384494909945,failed-to-learn
addition,7,934,0.6333020050125313,0.11464369616288175,failed-to-learn
addition,7,935,0.6378446115288221,0.11401722787783869,failed-to-learn
addition,7,936,0.6516290726817042,0.11401722787783869,failed-to-learn
addition,7,937,0.6483395989974937,0.11245105716523102,failed-to-learn
addition,7,938,0.6383145363408521,0.11198120595144871,failed-to-learn
addition,7,939,0.631422305764411,0.11276429130775255,failed-to-learn
addition,7,940,0.6292293233082706,0.11620986687548943,failed-to-learn
addition,7,941,0.6516290726817042,0.11464369616288175,failed-to-learn
addition,7,942,0.6381578947368421,0.1086922474549726,failed-to-learn
addition,7,943,0.6195175438596491,0.11213782302270947,failed-to-learn
addition,7,944,0.6463032581453634,0.1173061863743148,failed-to-learn
addition,7,945,0.6386278195488722,0.11354737666405638,failed-to-learn
addition,7,946,0.6409774436090225,0.11229444009397024,failed-to-learn
addition,7,947,0.6408208020050126,0.11151135473766641,failed-to-learn
addition,7,948,0.6444235588972431,0.11495693030540328,failed-to-learn
addition,7,949,0.6389411027568922,0.11542678151918559,failed-to-learn
addition,7,950,0.6455200501253133,0.11699295223179326,failed-to-learn
addition,7,951,0.6441102756892231,0.11464369616288175,failed-to-learn
addition,7,952,0.6386278195488722,0.11448707909162098,failed-to-learn
addition,7,953,0.6452067669172933,0.11354737666405638,failed-to-learn
addition,7,954,0.6428571428571429,0.12090837901331244,failed-to-learn
addition,7,955,0.6494360902255639,0.11574001566170712,failed-to-learn
addition,7,956,0.6323621553884712,0.11213782302270947,failed-to-learn
addition,7,957,0.6401942355889725,0.11981205951448708,failed-to-learn
addition,7,958,0.6411340852130326,0.11965544244322632,failed-to-learn
addition,7,959,0.6455200501253133,0.11808927173061863,failed-to-learn
addition,7,960,0.6381578947368421,0.11620986687548943,failed-to-learn
addition,7,961,0.6412907268170426,0.11025841816758027,failed-to-learn
addition,7,962,0.6478696741854637,0.1263899765074393,failed-to-learn
addition,7,963,0.6428571428571429,0.11855912294440094,failed-to-learn
addition,7,964,0.6445802005012531,0.12231793265465936,failed-to-learn
addition,7,965,0.6441102756892231,0.11934220830070477,failed-to-learn
addition,7,966,0.6430137844611529,0.12059514487079091,failed-to-learn
addition,7,967,0.6392543859649122,0.12153484729835552,failed-to-learn
addition,7,968,0.6492794486215538,0.12482380579483164,failed-to-learn
addition,7,969,0.6389411027568922,0.1240407204385278,failed-to-learn
addition,7,970,0.6416040100250626,0.1235708692247455,failed-to-learn
addition,7,971,0.6372180451127819,0.12043852779953015,failed-to-learn
addition,7,972,0.6351817042606517,0.12122161315583399,failed-to-learn
addition,7,973,0.6400375939849624,0.1216914643696163,failed-to-learn
addition,7,974,0.6381578947368421,0.1240407204385278,failed-to-learn
addition,7,975,0.6456766917293233,0.12623335943617855,failed-to-learn
addition,7,976,0.6427005012531328,0.11934220830070477,failed-to-learn
addition,7,977,0.6364348370927319,0.1263899765074393,failed-to-learn
addition,7,978,0.6464598997493735,0.12231793265465936,failed-to-learn
addition,7,979,0.6389411027568922,0.12811276429130775,failed-to-learn
addition,7,980,0.643483709273183,0.1249804228660924,failed-to-learn
addition,7,981,0.6491228070175439,0.1298355520751762,failed-to-learn
addition,7,982,0.6495927318295739,0.12576350822239624,failed-to-learn
addition,7,983,0.6514724310776943,0.13343774471417386,failed-to-learn
addition,7,984,0.6444235588972431,0.1273296789350039,failed-to-learn
addition,7,985,0.6486528822055138,0.13046202036021926,failed-to-learn
addition,7,986,0.6486528822055138,0.1307752545027408,failed-to-learn
addition,7,987,0.6547619047619048,0.13547376664056382,failed-to-learn
addition,7,988,0.6444235588972431,0.1293657008613939,failed-to-learn
addition,7,989,0.6564849624060151,0.12858261550509006,failed-to-learn
addition,7,990,0.6495927318295739,0.13187157400156618,failed-to-learn
addition,7,991,0.6596177944862155,0.13625685199686766,failed-to-learn
addition,7,992,0.6480263157894737,0.13766640563821456,failed-to-learn
addition,7,993,0.6466165413533834,0.13406421299921692,failed-to-learn
addition,7,994,0.6412907268170426,0.13578700078308537,failed-to-learn
addition,7,995,0.6580513784461153,0.13688332028191072,failed-to-learn
addition,7,996,0.650375939849624,0.1403288958496476,failed-to-learn
addition,7,997,0.643953634085213,0.1307752545027408,failed-to-learn
addition,7,998,0.6546052631578947,0.1345340642129992,failed-to-learn
addition,7,999,0.6577380952380952,0.14048551292090838,failed-to-learn
addition,7,1000,0.6643170426065163,0.13876272513703994,failed-to-learn
addition,7,1001,0.6533521303258145,0.13907595927956148,failed-to-learn
addition,7,1002,0.6506892230576441,0.13672670321064997,failed-to-learn
addition,7,1003,0.6483395989974937,0.1379796397807361,failed-to-learn
addition,7,1004,0.6588345864661654,0.14111198120595145,failed-to-learn
addition,7,1005,0.6571115288220551,0.14189506656225528,failed-to-learn
addition,7,1006,0.6610275689223057,0.14064212999216916,failed-to-learn
addition,7,1007,0.6466165413533834,0.14220830070477683,failed-to-learn
addition,7,1008,0.656641604010025,0.1428347689898199,failed-to-learn
addition,7,1009,0.6610275689223057,0.146123727486296,failed-to-learn
addition,7,1010,0.6555451127819549,0.14706342991386062,failed-to-learn
addition,7,1011,0.6585213032581454,0.1475332811276429,failed-to-learn
addition,7,1012,0.6644736842105263,0.14596711041503524,failed-to-learn
addition,7,1013,0.6671365914786967,0.1475332811276429,failed-to-learn
addition,7,1014,0.6638471177944862,0.14643696162881753,failed-to-learn
addition,7,1015,0.6679197994987469,0.14768989819890369,failed-to-learn
addition,7,1016,0.6694862155388471,0.15567736883320282,failed-to-learn
addition,7,1017,0.6611842105263158,0.15442443226311667,failed-to-learn
addition,7,1018,0.6638471177944862,0.15301487862176977,failed-to-learn
addition,7,1019,0.6577380952380952,0.15411119812059515,failed-to-learn
addition,7,1020,0.6654135338345865,0.15708692247454972,failed-to-learn
addition,7,1021,0.6602443609022557,0.1558339859044636,failed-to-learn
addition,7,1022,0.6593045112781954,0.15880971025841817,failed-to-learn
addition,7,1023,0.6596177944862155,0.15708692247454972,failed-to-learn
addition,7,1024,0.6638471177944862,0.15990602975724355,failed-to-learn
addition,7,1025,0.6651002506265664,0.16178543461237274,failed-to-learn
addition,7,1026,0.6611842105263158,0.17008613938919342,failed-to-learn
addition,7,1027,0.6776315789473685,0.1624119028974158,failed-to-learn
addition,7,1028,0.6676065162907269,0.16977290524667188,failed-to-learn
addition,7,1029,0.6724624060150376,0.1693030540328896,failed-to-learn
addition,7,1030,0.6724624060150376,0.17274862960062648,failed-to-learn
addition,7,1031,0.6732456140350878,0.17321848081440877,failed-to-learn
addition,7,1032,0.6752819548872181,0.16601409553641347,failed-to-learn
addition,7,1033,0.6683897243107769,0.175097885669538,failed-to-learn
addition,7,1034,0.6782581453634086,0.17666405638214566,failed-to-learn
addition,7,1035,0.669016290726817,0.1793265465935787,failed-to-learn
addition,7,1036,0.6787280701754386,0.17619420516836334,failed-to-learn
addition,7,1037,0.6853070175438597,0.17619420516836334,failed-to-learn
addition,7,1038,0.6835839598997494,0.1846515270164448,failed-to-learn
addition,7,1039,0.6666666666666666,0.18339859044635864,failed-to-learn
addition,7,1040,0.680921052631579,0.18324197337509787,failed-to-learn
addition,7,1041,0.6806077694235589,0.1816758026624902,failed-to-learn
addition,7,1042,0.6837406015037594,0.18809710258418166,failed-to-learn
addition,7,1043,0.6846804511278195,0.19028974158183243,failed-to-learn
addition,7,1044,0.6801378446115288,0.18731401722787783,failed-to-learn
addition,7,1045,0.6870300751879699,0.18809710258418166,failed-to-learn
addition,7,1046,0.6931390977443609,0.19263899765074394,failed-to-learn
addition,7,1047,0.6989348370927319,0.19060297572435395,failed-to-learn
addition,7,1048,0.6835839598997494,0.1995301487862177,failed-to-learn
addition,7,1049,0.7030075187969925,0.1960845732184808,failed-to-learn
addition,7,1050,0.6904761904761905,0.20219263899765075,failed-to-learn
addition,7,1051,0.6968984962406015,0.2009397024275646,failed-to-learn
addition,7,1052,0.6973684210526315,0.20548159749412687,failed-to-learn
addition,7,1053,0.7006578947368421,0.20704776820673454,failed-to-learn
addition,7,1054,0.7019110275689223,0.2048551292090838,failed-to-learn
addition,7,1055,0.7088032581453634,0.2032889584964761,failed-to-learn
addition,7,1056,0.7041040100250626,0.21096319498825372,failed-to-learn
addition,7,1057,0.700187969924812,0.2076742364917776,failed-to-learn
addition,7,1058,0.6947055137844611,0.206734534064213,failed-to-learn
addition,7,1059,0.7053571428571429,0.20297572435395458,failed-to-learn
addition,7,1060,0.7022243107769424,0.2148786217697729,failed-to-learn
addition,7,1061,0.7086466165413534,0.21675802662490212,failed-to-learn
addition,7,1062,0.7055137844611529,0.2158183241973375,failed-to-learn
addition,7,1063,0.6959586466165414,0.2197337509788567,failed-to-learn
addition,7,1064,0.7114661654135338,0.2187940485512921,failed-to-learn
addition,7,1065,0.7084899749373433,0.2192638997650744,failed-to-learn
addition,7,1066,0.7109962406015038,0.2173844949099452,failed-to-learn
addition,7,1067,0.7210213032581454,0.2225528582615505,failed-to-learn
addition,7,1068,0.712875939849624,0.22302270947533281,failed-to-learn
addition,7,1069,0.7108395989974937,0.2197337509788567,failed-to-learn
addition,7,1070,0.7138157894736842,0.2220830070477682,failed-to-learn
addition,7,1071,0.7208646616541353,0.21957713390759592,failed-to-learn
addition,7,1072,0.7210213032581454,0.22443226311667971,failed-to-learn
addition,7,1073,0.7117794486215538,0.22537196554424432,failed-to-learn
addition,7,1074,0.7102130325814536,0.22678151918559122,failed-to-learn
addition,7,1075,0.7075501253132832,0.22145653876272514,failed-to-learn
addition,7,1076,0.7196115288220551,0.22897415818324196,failed-to-learn
addition,7,1077,0.7169486215538847,0.22615505090054816,failed-to-learn
addition,7,1078,0.7225877192982456,0.23163664839467502,failed-to-learn
addition,7,1079,0.7214912280701754,0.2255285826155051,failed-to-learn
addition,7,1080,0.7164786967418546,0.23946750195771338,failed-to-learn
addition,7,1081,0.7299498746867168,0.23257635082223962,failed-to-learn
addition,7,1082,0.725250626566416,0.23633516053249803,failed-to-learn
addition,7,1083,0.7189849624060151,0.23257635082223962,failed-to-learn
addition,7,1084,0.7274436090225563,0.23570869224745497,failed-to-learn
addition,7,1085,0.7177318295739349,0.23163664839467502,failed-to-learn
addition,7,1086,0.7218045112781954,0.23429913860610807,failed-to-learn
addition,7,1087,0.7175751879699248,0.2389976507439311,failed-to-learn
addition,7,1088,0.7290100250626567,0.2399373531714957,failed-to-learn
addition,7,1089,0.7261904761904762,0.23805794831636648,failed-to-learn
addition,7,1090,0.7255639097744361,0.24745497259201252,failed-to-learn
addition,7,1091,0.7178884711779449,0.24197337509788566,failed-to-learn
addition,7,1092,0.725250626566416,0.24432263116679717,failed-to-learn
addition,7,1093,0.7192982456140351,0.24025058731401722,failed-to-learn
addition,7,1094,0.7221177944862155,0.24056382145653876,failed-to-learn
addition,7,1095,0.7398182957393483,0.24025058731401722,failed-to-learn
addition,7,1096,0.7319862155388471,0.24166014095536414,failed-to-learn
addition,7,1097,0.7257205513784462,0.24447924823805794,failed-to-learn
addition,7,1098,0.7357456140350878,0.23680501174628035,failed-to-learn
addition,7,1099,0.7319862155388471,0.23946750195771338,failed-to-learn
addition,7,1100,0.7379385964912281,0.2512137823022709,failed-to-learn
addition,7,1101,0.7446741854636592,0.25215348472983556,failed-to-learn
addition,7,1102,0.731359649122807,0.2418167580266249,failed-to-learn
addition,7,1103,0.7294799498746867,0.2433829287392326,failed-to-learn
addition,7,1104,0.7351190476190477,0.24667188723570868,failed-to-learn
addition,7,1105,0.737625313283208,0.24839467501957713,failed-to-learn
addition,7,1106,0.7412280701754386,0.25371965544244324,failed-to-learn
addition,7,1107,0.7418546365914787,0.2490211433046202,failed-to-learn
addition,7,1108,0.7371553884711779,0.2543461237274863,failed-to-learn
addition,7,1109,0.7410714285714286,0.2515270164447925,failed-to-learn
addition,7,1110,0.7327694235588973,0.25418950665622553,failed-to-learn
addition,7,1111,0.743421052631579,0.2543461237274863,failed-to-learn
addition,7,1112,0.7446741854636592,0.25591229444009395,failed-to-learn
addition,7,1113,0.7489035087719298,0.2587314017227878,failed-to-learn
addition,7,1114,0.7504699248120301,0.262646828504307,failed-to-learn
addition,7,1115,0.7579887218045113,0.2659357870007831,failed-to-learn
addition,7,1116,0.7410714285714286,0.25841816758026626,failed-to-learn
addition,7,1117,0.7443609022556391,0.2573218480814409,failed-to-learn
addition,7,1118,0.7443609022556391,0.25998433829287393,failed-to-learn
addition,7,1119,0.7319862155388471,0.2540328895849648,failed-to-learn
addition,7,1120,0.7387218045112782,0.25591229444009395,failed-to-learn
addition,7,1121,0.7416979949874687,0.2624902114330462,failed-to-learn
addition,7,1122,0.7426378446115288,0.26139389193422086,failed-to-learn
addition,7,1123,0.7363721804511278,0.2615505090054816,failed-to-learn
addition,7,1124,0.7542293233082706,0.26859827721221613,failed-to-learn
addition,7,1125,0.7556390977443609,0.26280344557556773,failed-to-learn
addition,7,1126,0.755795739348371,0.2667188723570869,failed-to-learn
addition,7,1127,0.7465538847117794,0.2707909162098669,failed-to-learn
addition,7,1128,0.7495300751879699,0.26703210649960846,failed-to-learn
addition,7,1129,0.7617481203007519,0.26530931871574004,failed-to-learn
addition,7,1130,0.7568922305764411,0.26421299921691466,failed-to-learn
addition,7,1131,0.7445175438596491,0.26750195771339075,failed-to-learn
addition,7,1132,0.7498433583959899,0.2604541895066562,failed-to-learn
addition,7,1133,0.7504699248120301,0.2711041503523884,failed-to-learn
addition,7,1134,0.7474937343358395,0.2711041503523884,failed-to-learn
addition,7,1135,0.7608082706766918,0.2706342991386061,failed-to-learn
addition,7,1136,0.7614348370927319,0.26562255285826153,failed-to-learn
addition,7,1137,0.7614348370927319,0.2707909162098669,failed-to-learn
addition,7,1138,0.7633145363408521,0.2770555990602976,failed-to-learn
addition,7,1139,0.7620614035087719,0.26734534064213,failed-to-learn
addition,7,1140,0.7698934837092731,0.2768989819890368,failed-to-learn
addition,7,1141,0.7656641604010025,0.27000783085356306,failed-to-learn
addition,7,1142,0.7556390977443609,0.2754894283476899,failed-to-learn
addition,7,1143,0.7576754385964912,0.2768989819890368,failed-to-learn
addition,7,1144,0.7600250626566416,0.2794048551292091,failed-to-learn
addition,7,1145,0.7745927318295739,0.2805011746280345,failed-to-learn
addition,7,1146,0.7617481203007519,0.27956147220046984,failed-to-learn
addition,7,1147,0.7661340852130326,0.2851996867658575,failed-to-learn
addition,7,1148,0.7708333333333334,0.27439310884886453,failed-to-learn
addition,7,1149,0.7706766917293233,0.278778386844166,failed-to-learn
addition,7,1150,0.7644110275689223,0.28253719655442444,failed-to-learn
addition,7,1151,0.7706766917293233,0.287548942834769,failed-to-learn
addition,7,1152,0.7592418546365914,0.28441660140955366,failed-to-learn
addition,7,1153,0.7713032581453634,0.28598277212216133,failed-to-learn
addition,7,1154,0.7670739348370927,0.28958496476115897,failed-to-learn
addition,7,1155,0.768796992481203,0.2833202819107283,failed-to-learn
addition,7,1156,0.7611215538847118,0.29177760375880973,failed-to-learn
addition,7,1157,0.7749060150375939,0.29350039154267815,failed-to-learn
addition,7,1158,0.7819548872180451,0.2919342208300705,failed-to-learn
addition,7,1159,0.7722431077694235,0.2869224745497259,failed-to-learn
addition,7,1160,0.7617481203007519,0.29162098668754893,failed-to-learn
addition,7,1161,0.7758458646616542,0.2919342208300705,failed-to-learn
addition,7,1162,0.7608082706766918,0.2880187940485513,failed-to-learn
addition,7,1163,0.7786654135338346,0.2933437744714174,failed-to-learn
addition,7,1164,0.762687969924812,0.2897415818324197,failed-to-learn
addition,7,1165,0.7739661654135338,0.29177760375880973,failed-to-learn
addition,7,1166,0.7672305764411027,0.294283476898982,failed-to-learn
addition,7,1167,0.7713032581453634,0.2975724353954581,failed-to-learn
addition,7,1168,0.7752192982456141,0.2931871574001566,failed-to-learn
addition,7,1169,0.7763157894736842,0.29631949882537195,failed-to-learn
addition,7,1170,0.7794486215538847,0.28958496476115897,failed-to-learn
addition,7,1171,0.7727130325814536,0.3013312451057165,failed-to-learn
addition,7,1172,0.7792919799498746,0.29694596711041504,failed-to-learn
addition,7,1173,0.7711466165413534,0.2978856695379796,failed-to-learn
addition,7,1174,0.7642543859649122,0.29647611589663275,failed-to-learn
addition,7,1175,0.7763157894736842,0.303680501174628,failed-to-learn
addition,7,1176,0.7855576441102757,0.30258418167580264,failed-to-learn
addition,7,1177,0.7827380952380952,0.30853563038371185,failed-to-learn
addition,7,1178,0.7904135338345865,0.3024275646045419,failed-to-learn
addition,7,1179,0.7882205513784462,0.30321064996084574,failed-to-learn
addition,7,1180,0.7758458646616542,0.3105716523101018,failed-to-learn
addition,7,1181,0.781641604010025,0.303054032889585,failed-to-learn
addition,7,1182,0.7861842105263158,0.3008613938919342,failed-to-learn
addition,7,1183,0.781328320802005,0.31025841816758026,failed-to-learn
addition,7,1184,0.7888471177944862,0.310415035238841,failed-to-learn
addition,7,1185,0.7915100250626567,0.309788566953798,failed-to-learn
addition,7,1186,0.7772556390977443,0.303054032889585,failed-to-learn
addition,7,1187,0.7633145363408521,0.30963194988253717,failed-to-learn
addition,7,1188,0.7839912280701754,0.3119812059514487,failed-to-learn
addition,7,1189,0.7800751879699248,0.31714956930305405,failed-to-learn
addition,7,1190,0.7819548872180451,0.312451057165231,failed-to-learn
addition,7,1191,0.7814849624060151,0.3173061863743148,failed-to-learn
addition,7,1192,0.7821115288220551,0.3069694596711042,failed-to-learn
addition,7,1193,0.7922932330827067,0.31605324980422866,failed-to-learn
addition,7,1194,0.7846177944862155,0.3154267815191856,failed-to-learn
addition,7,1195,0.7835213032581454,0.32529365700861396,failed-to-learn
addition,7,1196,0.7916666666666666,0.3249804228660924,failed-to-learn
addition,7,1197,0.7854010025062657,0.32670321064996083,failed-to-learn
addition,7,1198,0.7807017543859649,0.3184025058731402,failed-to-learn
addition,7,1199,0.7817982456140351,0.3235708692247455,failed-to-learn
addition,7,1200,0.7902568922305765,0.32811276429130776,failed-to-learn
addition,7,1201,0.7919799498746867,0.3237274862960063,failed-to-learn
addition,7,1202,0.7835213032581454,0.3215348472983555,failed-to-learn
addition,7,1203,0.7864974937343359,0.3249804228660924,failed-to-learn
addition,7,1204,0.7738095238095238,0.31902897415818326,failed-to-learn
addition,7,1205,0.7775689223057645,0.32466718872357087,failed-to-learn
addition,7,1206,0.7924498746867168,0.3387627251370399,failed-to-learn
addition,7,1207,0.7915100250626567,0.327956147220047,failed-to-learn
addition,7,1208,0.7901002506265664,0.3342208300704777,failed-to-learn
addition,7,1209,0.7958959899749374,0.33531714956930303,failed-to-learn
addition,7,1210,0.8040413533834586,0.33484729835552074,failed-to-learn
addition,7,1211,0.7855576441102757,0.33328112764291307,failed-to-learn
addition,7,1212,0.7825814536340853,0.3433046202036022,failed-to-learn
addition,7,1213,0.8110902255639098,0.3404855129209084,failed-to-learn
addition,7,1214,0.7965225563909775,0.3403288958496476,failed-to-learn
addition,7,1215,0.7918233082706767,0.33829287392325763,failed-to-learn
addition,7,1216,0.7913533834586466,0.34346123727486294,failed-to-learn
addition,7,1217,0.7974624060150376,0.3426781519185591,failed-to-learn
addition,7,1218,0.7933897243107769,0.3475332811276429,failed-to-learn
addition,7,1219,0.7954260651629073,0.34643696162881754,failed-to-learn
addition,7,1220,0.7844611528822055,0.3514487079091621,failed-to-learn
addition,7,1221,0.8084273182957393,0.3503523884103367,failed-to-learn
addition,7,1222,0.8048245614035088,0.3509788566953798,failed-to-learn
addition,7,1223,0.8074874686716792,0.35113547376664056,failed-to-learn
addition,7,1224,0.8024749373433584,0.3567736883320282,failed-to-learn
addition,7,1225,0.8026315789473685,0.35787000783085354,failed-to-learn
addition,7,1226,0.8068609022556391,0.35458104933437745,failed-to-learn
addition,7,1227,0.793859649122807,0.3606891151135474,failed-to-learn
addition,7,1228,0.8084273182957393,0.3566170712607674,failed-to-learn
addition,7,1229,0.7999686716791979,0.36256851996867656,failed-to-learn
addition,7,1230,0.806704260651629,0.3617854346123727,failed-to-learn
addition,7,1231,0.7996553884711779,0.36256851996867656,failed-to-learn
addition,7,1232,0.8146929824561403,0.36664056382145654,failed-to-learn
addition,7,1233,0.8135964912280702,0.3669537979639781,failed-to-learn
addition,7,1234,0.8153195488721805,0.37227877838684414,failed-to-learn
addition,7,1235,0.8137531328320802,0.38151918559122944,failed-to-learn
addition,7,1236,0.8146929824561403,0.38167580266249024,failed-to-learn
addition,7,1237,0.8123433583959899,0.3808927173061864,failed-to-learn
addition,7,1238,0.8218984962406015,0.3940485512920908,failed-to-learn
addition,7,1239,0.8204887218045113,0.3904463586530932,failed-to-learn
addition,7,1240,0.8240914786967418,0.37462803445575565,failed-to-learn
addition,7,1241,0.8209586466165414,0.3968676585747847,failed-to-learn
addition,7,1242,0.8157894736842105,0.3855912294440094,failed-to-learn
addition,7,1243,0.8203320802005013,0.391229444009397,failed-to-learn
addition,7,1244,0.8209586466165414,0.40313234142521537,failed-to-learn
addition,7,1245,0.8244047619047619,0.40125293657008615,failed-to-learn
addition,7,1246,0.8140664160401002,0.40219263899765073,failed-to-learn
addition,7,1247,0.8201754385964912,0.402662490211433,failed-to-learn
addition,7,1248,0.818922305764411,0.40579483163664837,failed-to-learn
addition,7,1249,0.8179824561403509,0.4139389193422083,failed-to-learn
addition,7,1250,0.8244047619047619,0.40814408770555993,failed-to-learn
addition,7,1251,0.8273809523809523,0.4263116679718089,failed-to-learn
addition,7,1252,0.831296992481203,0.42083007047768206,failed-to-learn
addition,7,1253,0.8325501253132832,0.4220830070477682,failed-to-learn
addition,7,1254,0.8292606516290727,0.4187940485512921,failed-to-learn
addition,7,1255,0.8258145363408521,0.4198903680501175,failed-to-learn
addition,7,1256,0.8280075187969925,0.43116679718089274,failed-to-learn
addition,7,1257,0.8283208020050126,0.4258418167580266,failed-to-learn
addition,7,1258,0.830983709273183,0.4330462020360219,failed-to-learn
addition,7,1259,0.8406954887218046,0.4234925606891151,failed-to-learn
addition,7,1260,0.8356829573934837,0.44306969459671103,failed-to-learn
addition,7,1261,0.844141604010025,0.43007047768206735,failed-to-learn
addition,7,1262,0.8272243107769424,0.4435395458104933,failed-to-learn
addition,7,1263,0.8334899749373433,0.44902114330462023,failed-to-learn
addition,7,1264,0.8419486215538847,0.45137039937353174,failed-to-learn
addition,7,1265,0.8364661654135338,0.4562255285826155,failed-to-learn
addition,7,1266,0.8468045112781954,0.46562255285826154,failed-to-learn
addition,7,1267,0.8457080200501254,0.44964761158966327,failed-to-learn
addition,7,1268,0.8392857142857143,0.4521534847298356,failed-to-learn
addition,7,1269,0.849624060150376,0.4549725920125294,failed-to-learn
addition,7,1270,0.8449248120300752,0.4711041503523884,failed-to-learn
addition,7,1271,0.8616854636591479,0.4779953014878622,failed-to-learn
addition,7,1272,0.8613721804511278,0.480814408770556,failed-to-learn
addition,7,1273,0.8510338345864662,0.4798747063429914,failed-to-learn
addition,7,1274,0.8585526315789473,0.47862176977290527,failed-to-learn
addition,7,1275,0.8580827067669173,0.4897415818324197,failed-to-learn
addition,7,1276,0.8590225563909775,0.478778386844166,failed-to-learn
addition,7,1277,0.8535401002506265,0.4759592795614722,failed-to-learn
addition,7,1278,0.8538533834586466,0.4841033672670321,failed-to-learn
addition,7,1279,0.8610588972431078,0.4820673453406421,failed-to-learn
addition,7,1280,0.8413220551378446,0.470007830853563,failed-to-learn
addition,7,1281,0.8472744360902256,0.4754894283476899,failed-to-learn
addition,7,1282,0.8574561403508771,0.48003132341425214,failed-to-learn
addition,7,1283,0.8652882205513784,0.49694596711041505,failed-to-learn
addition,7,1284,0.8635651629072681,0.4960062646828504,failed-to-learn
addition,7,1285,0.8621553884711779,0.5025841816758027,learned-but-plateaued
addition,7,1286,0.8648182957393483,0.5044635865309318,learned-but-plateaued
addition,7,1287,0.8566729323308271,0.5055599060297572,learned-but-plateaued
addition,7,1288,0.8574561403508771,0.4983555207517619,failed-to-learn
addition,7,1289,0.8640350877192983,0.5011746280344558,learned-but-plateaued
addition,7,1290,0.8629385964912281,0.5019577133907596,learned-but-plateaued
addition,7,1291,0.8607456140350878,0.5028974158183241,learned-but-plateaued
addition,7,1292,0.8598057644110275,0.5068128425998434,learned-but-plateaued
addition,7,1293,0.8596491228070176,0.5025841816758027,learned-but-plateaued
addition,7,1294,0.8610588972431078,0.5132341425215349,learned-but-plateaued
addition,7,1295,0.868577694235589,0.5102584181675802,learned-but-plateaued
addition,7,1296,0.8740601503759399,0.5229444009397024,learned-but-plateaued
addition,7,1297,0.8704573934837093,0.509162098668755,learned-but-plateaued
addition,7,1298,0.856516290726817,0.5162098668754894,learned-but-plateaued
addition,7,1299,0.8668546365914787,0.5290524667188724,learned-but-plateaued
addition,7,1300,0.8663847117794486,0.5182458888018794,learned-but-plateaued
addition,7,1301,0.8629385964912281,0.5079091620986688,learned-but-plateaued
addition,7,1302,0.8662280701754386,0.5199686765857479,learned-but-plateaued
addition,7,1303,0.8619987468671679,0.5227877838684417,learned-but-plateaued
addition,7,1304,0.8682644110275689,0.5262333594361785,learned-but-plateaued
addition,7,1305,0.8709273182957393,0.5368833202819108,learned-but-plateaued
addition,7,1306,0.8718671679197995,0.5353171495693031,learned-but-plateaued
addition,7,1307,0.8792293233082706,0.5478465152701645,learned-but-plateaued
addition,7,1308,0.8851817042606517,0.5423649177760376,learned-but-plateaued
addition,7,1309,0.8710839598997494,0.5387627251370399,learned-but-plateaued
addition,7,1310,0.8673245614035088,0.5406421299921691,learned-but-plateaued
addition,7,1311,0.8771929824561403,0.5469068128425999,learned-but-plateaued
addition,7,1312,0.8878446115288221,0.5531714956930306,learned-but-plateaued
addition,7,1313,0.8781328320802005,0.5522317932654659,learned-but-plateaued
addition,7,1314,0.8798558897243107,0.559592795614722,learned-but-plateaued
addition,7,1315,0.8757832080200502,0.5570869224745497,learned-but-plateaued
addition,7,1316,0.8743734335839599,0.5473766640563822,learned-but-plateaued
addition,7,1317,0.8856516290726817,0.5619420516836335,learned-but-plateaued
addition,7,1318,0.8861215538847118,0.5716523101018011,learned-but-plateaued
addition,7,1319,0.8978696741854637,0.5802662490211433,learned-but-plateaued
addition,7,1320,0.9028822055137845,0.5852779953014878,learned-but-plateaued
addition,7,1321,0.9039786967418546,0.5761942051683634,learned-but-plateaued
addition,7,1322,0.893953634085213,0.586530931871574,learned-but-plateaued
addition,7,1323,0.8992794486215538,0.5855912294440094,learned-but-plateaued
addition,7,1324,0.9013157894736842,0.6021926389976507,learned-but-plateaued
addition,7,1325,0.9053884711779449,0.5990602975724354,learned-but-plateaued
addition,7,1326,0.9050751879699248,0.5962411902897415,learned-but-plateaued
addition,7,1327,0.9027255639097744,0.6029757243539546,learned-but-plateaued
